"INFLUENCER_ID","COUNTRY_CODE"
"12432","Luxembourg"
"12433","Luxembourg"
"12434","Luxembourg"
"12435","Luxembourg"
"12436","Luxembourg"
"12437","Luxembourg"
"12438","Luxembourg"
"12439","Luxembourg"
"12440","Luxembourg"
"12441","Luxembourg"
"12442","Luxembourg"
"12443","Luxembourg"
"12444","Macao"
"12445","Macao"
"12446","Macao"
"12447","Madagascar"
"12448","Malawi"
"12449","Malawi"
"12450","Malawi"
"12501","Malawi"
"12502","Malawi"
"12503","Malawi"
"12504","Malawi"
"12505","Malaysia"
"12506","Malaysia"
"12507","Malaysia"
"12508","Malaysia"
"12509","Malaysia"
"12510","Malaysia"
"12511","Malaysia"
"12512","Malaysia"
"12513","Malaysia"
"12514","Malaysia"
"12515","Malaysia"
"12516","Malaysia"
"12517","Malaysia"
"12518","Malaysia"
"12519","Malaysia"
"12520","Malaysia"
"12521","Malaysia"
"12522","Malaysia"
"12523","Malaysia"
"12524","Malaysia"
"12525","Malaysia"
"12526","Malaysia"
"12527","Malaysia"
"12528","Malaysia"
"12529","Malaysia"
"12530","Malaysia"
"12531","Malaysia"
"12532","Malaysia"
"12533","Malaysia"
"12534","Malaysia"
"12535","Malaysia"
"12536","Malaysia"
"12537","Malaysia"
"12538","Maldives"
"12539","Maldives"
"12540","Maldives"
"12541","Mali"
"12542","Mali"
"12543","Mali"
"12544","Mali"
"12545","Mali"
"12546","Mali"
"12547","Mali"
"12548","Mali"
"12549","Mali"
"12550","Mali"
"12601","Mali"
"12602","Mali"
"12603","Mali"
"12604","Mali"
"12605","Mali"
"12606","Mali"
"12607","Mali"
"12608","Mali"
"12609","Mali"
"12610","Mali"
"12611","Mali"
"12612","Mali"
"12613","Mali"
"12614","Mali"
"12615","Mali"
"12616","Mali"
"12617","Mali"
"12618","Mali"
"12619","Mali"
"12620","Mali"
"12621","Mali"
"12622","Malta"
"12623","Malta"
"12624","Malta"
"12625","Malta"
"12626","Malta"
"12627","Malta"
"12628","Malta"
"12629","Malta"
"12630","Malta"
"12631","Malta"
"12632","Malta"
"12633","Malta"
"12634","Malta"
"12635","Malta"
"12636","Malta"
"12637","Malta"
"12638","Malta"
"12639","Malta"
"12640","Malta"
"12641","Malta"
"12642","Malta"
"12643","Malta"
"12644","Malta"
"12645","Malta"
"12646","Malta"
"12647","Malta"
"12648","Malta"
"12649","Malta"
"12650","Malta"
"12701","Malta"
"12702","Malta"
"12703","Malta"
"12704","Malta"
"12705","Malta"
"12706","Malta"
"12707","Malta"
"12708","Malta"
"12709","Malta"
"12710","Malta"
"12711","Malta"
"12712","Malta"
"12713","Malta"
"12714","Malta"
"12715","Malta"
"12716","Malta"
"12717","Malta"
"12718","Marshall Islands"
"12719","Marshall Islands"
"12720","Marshall Islands"
"12721","Marshall Islands"
"12722","Marshall Islands"
"12723","Marshall Islands"
"12724","Marshall Islands"
"12725","Marshall Islands"
"12726","Marshall Islands"
"12727","Marshall Islands"
"12728","Marshall Islands"
"12729","Marshall Islands"
"12730","Marshall Islands"
"12731","Marshall Islands"
"12732","Marshall Islands"
"12733","Marshall Islands"
"12734","Marshall Islands"
"12735","Marshall Islands"
"12736","Marshall Islands"
"12737","Marshall Islands"
"12738","Martinique"
"12739","Martinique"
"12740","Martinique"
"12741","Martinique"
"12742","Martinique"
"12743","Martinique"
"12744","Martinique"
"12745","Martinique"
"12746","Martinique"
"12747","Martinique"
"12748","Martinique"
"12749","Martinique"
"12750","Martinique"
"12801","Martinique"
"12802","Martinique"
"12803","Martinique"
"12804","Martinique"
"12805","Martinique"
"12806","Mauritania"
"12807","Mauritius"
"12808","Mauritius"
"12809","Mauritius"
"12810","Mauritius"
"12811","Mauritius"
"12812","Mauritius"
"12813","Mauritius"
"12814","Mauritius"
"12815","Mauritius"
"12816","Mauritius"
"12817","Mauritius"
"12818","Mauritius"
"12819","Mauritius"
"12820","Mauritius"
"12821","Mauritius"
"12822","Mauritius"
"12823","Mauritius"
"12824","Mauritius"
"12825","Mauritius"
"12826","Mauritius"
"12827","Mauritius"
"12828","Mauritius"
"12829","Mauritius"
"12830","Mauritius"
"12831","Mauritius"
"12832","Mauritius"
"12833","Mauritius"
"12834","Mauritius"
"12835","Mauritius"
"12836","Mauritius"
"12837","Mauritius"
"12838","Mauritius"
"12839","Mauritius"
"12840","Mauritius"
"12841","Mauritius"
"12842","Mauritius"
"12843","Mauritius"
"12844","Mauritius"
"12845","Mauritius"
"12846","Mauritius"
"12847","Mauritius"
"12848","Mauritius"
"12849","Mexico"
"12850","Mexico"
"12901","Mexico"
"12902","Mexico"
"12903","Mexico"
"12904","Mexico"
"12905","Mexico"
"12906","Mexico"
"12907","Mexico"
"12908","Mexico"
"12909","Mexico"
"12910","Moldova, Republic of"
"12911","Moldova, Republic of"
"12912","Moldova, Republic of"
"12913","Moldova, Republic of"
"12914","Moldova, Republic of"
"12915","Moldova, Republic of"
"12916","Moldova, Republic of"
"12917","Moldova, Republic of"
"12918","Moldova, Republic of"
"12919","Moldova, Republic of"
"12920","Moldova, Republic of"
"12921","Moldova, Republic of"
"12922","Moldova, Republic of"
"12923","Moldova, Republic of"
"12924","Moldova, Republic of"
"12925","Moldova, Republic of"
"12926","Moldova, Republic of"
"12927","Moldova, Republic of"
"12928","Moldova, Republic of"
"12929","Moldova, Republic of"
"12930","Moldova, Republic of"
"12931","Moldova, Republic of"
"12932","Moldova, Republic of"
"12933","Moldova, Republic of"
"12934","Moldova, Republic of"
"12935","Moldova, Republic of"
"12936","Moldova, Republic of"
"12937","Moldova, Republic of"
"12938","Moldova, Republic of"
"12939","Moldova, Republic of"
"12940","Moldova, Republic of"
"12941","Monaco"
"12942","Monaco"
"12943","Monaco"
"12944","Monaco"
"12945","Monaco"
"12946","Monaco"
"12947","Monaco"
"12948","Monaco"
"12949","Monaco"
"12950","Monaco"
"13001","Monaco"
"13002","Monaco"
"13003","Monaco"
"13004","Monaco"
"13005","Monaco"
"13006","Monaco"
"13007","Monaco"
"13008","Monaco"
"13009","Monaco"
"13010","Monaco"
"13011","Monaco"
"13012","Monaco"
"13013","Monaco"
"13014","Monaco"
"13015","Monaco"
"13016","Monaco"
"13017","Monaco"
"13018","Monaco"
"13019","Monaco"
"13020","Monaco"
"13021","Monaco"
"13022","Monaco"
"13023","Monaco"
"13024","Monaco"
"13025","Monaco"
"13026","Monaco"
"13027","Monaco"
"13028","Monaco"
"13029","Monaco"
"13030","Monaco"
"13031","Monaco"
"13032","Monaco"
"13033","Monaco"
"13034","Montenegro"
"13035","Montenegro"
"13036","Montenegro"
"13037","Montenegro"
"13038","Montenegro"
"13039","Montenegro"
"13040","Montenegro"
"13041","Montenegro"
"13042","Montenegro"
"13043","Montenegro"
"13044","Montenegro"
"13045","Montenegro"
"13046","Montenegro"
"13047","Montenegro"
"13048","Montenegro"
"13049","Montenegro"
"13050","Montenegro"
"13101","Montenegro"
"13102","Montenegro"
"13103","Montenegro"
"13104","Montenegro"
"13105","Montenegro"
"13106","Montenegro"
"13107","Montenegro"
"13108","Montenegro"
"13109","Montenegro"
"13110","Montenegro"
"13111","Montenegro"
"13112","Montenegro"
"13113","Montenegro"
"13114","Montenegro"
"13115","Montenegro"
"13116","Montenegro"
"13117","Montenegro"
"13118","Montenegro"
"13119","Montenegro"
"13120","Montenegro"
"13121","Montenegro"
"13122","Montenegro"
"13123","Montenegro"
"13124","Montenegro"
"13125","Montenegro"
"13126","Montenegro"
"13127","Montenegro"
"13128","Montenegro"
"13129","Montenegro"
"13130","Montenegro"
"13131","Montenegro"
"13132","Morocco"
"13133","Morocco"
"13134","Morocco"
"13135","Morocco"
"13136","Morocco"
"13137","Morocco"
"13138","Morocco"
"13139","Morocco"
"13140","Morocco"
"13141","Morocco"
"13142","Morocco"
"13143","Morocco"
"13144","Morocco"
"13145","Morocco"
"13146","Morocco"
"13147","Morocco"
"13148","Morocco"
"13149","Morocco"
"13150","Morocco"
"13201","Morocco"
"13202","Morocco"
"13203","Morocco"
"13204","Morocco"
"13205","Morocco"
"13206","Morocco"
"13207","Morocco"
"13208","Morocco"
"13209","Morocco"
"13210","Morocco"
"13211","Morocco"
"13212","Morocco"
"13213","Morocco"
"13214","Morocco"
"13215","Morocco"
"13216","Morocco"
"13217","Morocco"
"13218","Morocco"
"13219","Morocco"
"13220","Morocco"
"13221","Morocco"
"13222","Morocco"
"13223","Mozambique"
"13224","Mozambique"
"13225","Mozambique"
"13226","Mozambique"
"13227","Mozambique"
"13228","Mozambique"
"13229","Mozambique"
"13230","Mozambique"
"13231","Mozambique"
"13232","Mozambique"
"13233","Mozambique"
"13234","Mozambique"
"13235","Mozambique"
"13236","Mozambique"
"13237","Mozambique"
"13238","Mozambique"
"13239","Mozambique"
"13240","Mozambique"
"13241","Mozambique"
"13242","Mozambique"
"13243","Mozambique"
"13244","Mozambique"
"13245","Mozambique"
"13246","Mozambique"
"13247","Mozambique"
"13248","Mozambique"
"13249","Mozambique"
"13250","Mozambique"
"13301","Myanmar"
"13302","Myanmar"
"13303","Myanmar"
"13304","Myanmar"
"13305","Myanmar"
"13306","Myanmar"
"13307","Myanmar"
"13308","Myanmar"
"13309","Myanmar"
"13310","Myanmar"
"13311","Myanmar"
"13312","Myanmar"
"13313","Myanmar"
"13314","Myanmar"
"13315","Myanmar"
"13316","Myanmar"
"13317","Myanmar"
"13318","Myanmar"
"13319","Myanmar"
"13320","Myanmar"
"13321","Namibia"
"13322","Namibia"
"13323","Namibia"
"13324","Namibia"
"13325","Namibia"
"13326","Namibia"
"13327","Namibia"
"13328","Namibia"
"13329","Namibia"
"13330","Namibia"
"13331","Namibia"
"13332","Namibia"
"13333","Namibia"
"13334","Namibia"
"13335","Namibia"
"13336","Namibia"
"13337","Namibia"
"13338","Namibia"
"13339","Namibia"
"13340","Namibia"
"13341","Namibia"
"13342","Namibia"
"13343","Namibia"
"13344","Namibia"
"13345","Namibia"
"13346","Namibia"
"13347","Namibia"
"13348","Namibia"
"13349","Namibia"
"13350","Namibia"
"13401","Namibia"
"13402","Namibia"
"13403","Namibia"
"13404","Nauru"
"13405","Nauru"
"13406","Nepal"
"13407","Nepal"
"13408","Nepal"
"13409","Nepal"
"13410","Nepal"
"13411","Nepal"
"13412","Nepal"
"13413","Nepal"
"13414","Nepal"
"13415","Nepal"
"13416","Nepal"
"13417","Nepal"
"13418","Nepal"
"13419","Nepal"
"13420","Nepal"
"13421","Nepal"
"13422","Nepal"
"13423","Nepal"
"13424","Nepal"
"13425","Nepal"
"13426","Nepal"
"13427","Nepal"
"13428","Nepal"
"13429","Nepal"
"13430","Netherlands"
"13431","Netherlands"
"13432","Netherlands"
"13433","Netherlands"
"13434","Netherlands"
"13435","Netherlands"
"13436","New Caledonia"
"13437","New Caledonia"
"13438","New Caledonia"
"13439","New Caledonia"
"13440","New Caledonia"
"13441","New Caledonia"
"13442","New Caledonia"
"13443","New Caledonia"
"13444","New Caledonia"
"13445","New Caledonia"
"13446","New Caledonia"
"13447","New Caledonia"
"13448","New Caledonia"
"13449","New Caledonia"
"13450","New Caledonia"
"13501","New Caledonia"
"13502","New Caledonia"
"13503","New Caledonia"
"13504","New Caledonia"
"13505","New Caledonia"
"13506","New Caledonia"
"13507","New Caledonia"
"13508","New Caledonia"
"13509","New Caledonia"
"13510","New Caledonia"
"13511","New Caledonia"
"13512","New Caledonia"
"13513","New Caledonia"
"13514","New Caledonia"
"13515","New Caledonia"
"13516","New Caledonia"
"13517","New Caledonia"
"13518","New Caledonia"
"13519","New Caledonia"
"13520","New Caledonia"
"13521","New Zealand"
"13522","New Zealand"
"13523","New Zealand"
"13524","New Zealand"
"13525","New Zealand"
"13526","New Zealand"
"13527","New Zealand"
"13528","New Zealand"
"13529","New Zealand"
"13530","New Zealand"
"13531","New Zealand"
"13532","New Zealand"
"13533","New Zealand"
"13534","New Zealand"
"13535","New Zealand"
"13536","New Zealand"
"13537","New Zealand"
"13538","New Zealand"
"13539","New Zealand"
"13540","New Zealand"
"13541","New Zealand"
"13542","New Zealand"
"13543","New Zealand"
"13544","New Zealand"
"13545","New Zealand"
"13546","New Zealand"
"13547","New Zealand"
"13548","New Zealand"
"13549","New Zealand"
"13550","New Zealand"
"13601","New Zealand"
"13602","New Zealand"
"13603","New Zealand"
"13604","New Zealand"
"13605","New Zealand"
"13606","New Zealand"
"13607","New Zealand"
"13608","New Zealand"
"13609","New Zealand"
"13610","New Zealand"
"13611","New Zealand"
"13612","New Zealand"
"13613","New Zealand"
"13614","New Zealand"
"13615","New Zealand"
"13616","New Zealand"
"13617","New Zealand"
"13618","New Zealand"
"13619","New Zealand"
"13620","New Zealand"
"13621","New Zealand"
"13622","New Zealand"
"13623","Nicaragua"
"13624","Nicaragua"
"13625","Nicaragua"
"13626","Nicaragua"
"13627","Nicaragua"
"13628","Nicaragua"
"13629","Nicaragua"
"13630","Nicaragua"
"13631","Nicaragua"
"13632","Nicaragua"
"13633","Nicaragua"
"13634","Nicaragua"
"13635","Nicaragua"
"13636","Nicaragua"
"13637","Nicaragua"
"13638","Nicaragua"
"13639","Nicaragua"
"13640","Nicaragua"
"13641","Nicaragua"
"13642","Nicaragua"
"13643","Nigeria"
"13644","Nigeria"
"13645","Niue"
"13646","Niue"
"13647","Niue"
"13648","Niue"
"13649","Niue"
"13650","Norfolk Island"
"13701","Northern Mariana Islands"
"13702","Norway"
"13703","Norway"
"13704","Norway"
"13705","Norway"
"13706","Norway"
"13707","Norway"
"13708","Norway"
"13709","Norway"
"13710","Norway"
"13711","Norway"
"13712","Norway"
"13713","Norway"
"13714","Norway"
"13715","Norway"
"13716","Norway"
"13717","Norway"
"13718","Norway"
"13719","Norway"
"13720","Norway"
"13721","Norway"
"13722","Norway"
"13723","Norway"
"13724","Norway"
"13725","Norway"
"13726","Norway"
"13727","Norway"
"13728","Norway"
"13729","Oman"
"13730","Oman"
"13731","Oman"
"13732","Oman"
"13733","Oman"
"13734","Oman"
"13735","Oman"
"13736","Oman"
"13737","Oman"
"13738","Pakistan"
"13739","Pakistan"
"13740","Pakistan"
"13741","Pakistan"
"13742","Pakistan"
"13743","Pakistan"
"13744","Pakistan"
"13745","Pakistan"
"13746","Pakistan"
"13747","Pakistan"
"13748","Pakistan"
"13749","Pakistan"
"13750","Pakistan"
"13801","Pakistan"
"13802","Pakistan"
"13803","Pakistan"
"13804","Pakistan"
"13805","Pakistan"
"13806","Pakistan"
"13807","Pakistan"
"13808","Pakistan"
"13809","Pakistan"
"13810","Pakistan"
"13811","Pakistan"
"13812","Pakistan"
"13813","Pakistan"
"13814","Pakistan"
"13815","Pakistan"
"13816","Pakistan"
"13817","Pakistan"
"13818","Pakistan"
"13819","Pakistan"
"13820","Pakistan"
"13821","Pakistan"
"13822","Pakistan"
"13823","Pakistan"
"13824","Pakistan"
"13825","Pakistan"
"13826","Pakistan"
"13827","Pakistan"
"13828","Palestine, State of"
"13829","Palestine, State of"
"13830","Palestine, State of"
"13831","Palestine, State of"
"13832","Palestine, State of"
"13833","Palestine, State of"
"13834","Palestine, State of"
"13835","Palestine, State of"
"13836","Palestine, State of"
"13837","Palestine, State of"
"13838","Palestine, State of"
"13839","Palestine, State of"
"13840","Palestine, State of"
"13841","Palestine, State of"
"13842","Palestine, State of"
"13843","Palestine, State of"
"13844","Palestine, State of"
"13845","Palestine, State of"
"13846","Palestine, State of"
"13847","Palestine, State of"
"13848","Palestine, State of"
"13849","Palestine, State of"
"13850","Palestine, State of"
"13901","Palestine, State of"
"13902","Palestine, State of"
"13903","Palestine, State of"
"13904","Palestine, State of"
"13905","Palestine, State of"
"13906","Palestine, State of"
"13907","Palestine, State of"
"13908","Palestine, State of"
"13909","Palestine, State of"
"13910","Palestine, State of"
"13911","Palestine, State of"
"13912","Palestine, State of"
"13913","Palestine, State of"
"13914","Panama"
"13915","Panama"
"13916","Panama"
"13917","Panama"
"13918","Panama"
"13919","Panama"
"13920","Panama"
"13921","Panama"
"13922","Panama"
"13923","Panama"
"13924","Panama"
"13925","Panama"
"13926","Panama"
"13927","Panama"
"13928","Panama"
"13929","Panama"
"13930","Panama"
"13931","Panama"
"13932","Panama"
"13933","Panama"
"13934","Panama"
"13935","Panama"
"13936","Panama"
"13937","Panama"
"13938","Panama"
"13939","Panama"
"13940","Panama"
"13941","Panama"
"13942","Panama"
"13943","Panama"
"13944","Papua New Guinea"
"13945","Papua New Guinea"
"13946","Papua New Guinea"
"13947","Papua New Guinea"
"13948","Papua New Guinea"
"13949","Papua New Guinea"
"13950","Papua New Guinea"
"14001","Papua New Guinea"
"14002","Papua New Guinea"
"14003","Papua New Guinea"
"14004","Papua New Guinea"
"14005","Papua New Guinea"
"14006","Papua New Guinea"
"14007","Papua New Guinea"
"14008","Papua New Guinea"
"14009","Papua New Guinea"
"14010","Papua New Guinea"
"14011","Papua New Guinea"
"14012","Papua New Guinea"
"14013","Papua New Guinea"
"14014","Philippines"
"14015","Philippines"
"14016","Philippines"
"14017","Philippines"
"14018","Philippines"
"14019","Philippines"
"14020","Philippines"
"14021","Philippines"
"14022","Philippines"
"14023","Philippines"
"14024","Philippines"
"14025","Philippines"
"14026","Philippines"
"14027","Philippines"
"14028","Philippines"
"14029","Philippines"
"14030","Philippines"
"14031","Philippines"
"14032","Philippines"
"14033","Philippines"
"14034","Philippines"
"14035","Philippines"
"14036","Philippines"
"14037","Philippines"
"14038","Philippines"
"14039","Philippines"
"14040","Philippines"
"14041","Philippines"
"14042","Philippines"
"14043","Philippines"
"14044","Philippines"
"14045","Philippines"
"14046","Philippines"
"14047","Philippines"
"14048","Poland"
"14049","Poland"
"14050","Poland"
"14101","Poland"
"14102","Poland"
"14103","Poland"
"14104","Poland"
"14105","Poland"
"14106","Poland"
"14107","Poland"
"14108","Poland"
"14109","Poland"
"14110","Poland"
"14111","Poland"
"14112","Poland"
"14113","Poland"
"14114","Poland"
"14115","Poland"
"14116","Poland"
"14117","Portugal"
"14118","Portugal"
"14119","Portugal"
"14120","Portugal"
"14121","Portugal"
"14122","Portugal"
"14123","Portugal"
"14124","Portugal"
"14125","Portugal"
"14126","Portugal"
"14127","Portugal"
"14128","Portugal"
"14129","Portugal"
"14130","Portugal"
"14131","Portugal"
"14132","Portugal"
"14133","Portugal"
"14134","Portugal"
"14135","Portugal"
"14136","Portugal"
"14137","Portugal"
"14138","Portugal"
"14139","Portugal"
"14140","Portugal"
"14141","Puerto Rico"
"14142","Puerto Rico"
"14143","Puerto Rico"
"14144","Puerto Rico"
"14145","Puerto Rico"
"14146","Puerto Rico"
"14147","Puerto Rico"
"14148","Puerto Rico"
"14149","Puerto Rico"
"14150","Puerto Rico"
"14201","Puerto Rico"
"14202","Puerto Rico"
"14203","Puerto Rico"
"14204","Puerto Rico"
"14205","Puerto Rico"
"14206","Puerto Rico"
"14207","Puerto Rico"
"14208","Puerto Rico"
"14209","Puerto Rico"
"14210","Puerto Rico"
"14211","Puerto Rico"
"14212","Puerto Rico"
"14213","Puerto Rico"
"14214","Puerto Rico"
"14215","Puerto Rico"
"14216","Puerto Rico"
"14217","Qatar"
"14218","Qatar"
"14219","Qatar"
"14220","Qatar"
"14221","Qatar"
"14222","Qatar"
"14223","Romania"
"14224","Romania"
"14225","Romania"
"14226","Romania"
"14227","Romania"
"14228","Romania"
"14229","Romania"
"14230","Romania"
"14231","Romania"
"14232","Romania"
"14233","Romania"
"14234","Romania"
"14235","Romania"
"14236","Romania"
"14237","Romania"
"14238","Romania"
"14239","Romania"
"14240","Romania"
"14241","Romania"
"14242","Romania"
"14243","Romania"
"14244","Romania"
"14245","Romania"
"14246","Romania"
"14247","Romania"
"14248","Romania"
"14249","Romania"
"14250","Romania"
"14301","Romania"
"14302","Romania"
"14303","Romania"
"14304","Romania"
"14305","Romania"
"14306","Romania"
"14307","Romania"
"14308","Romania"
"14309","Romania"
"14310","Romania"
"14311","Romania"
"14312","Romania"
"14313","Romania"
"14314","Romania"
"14315","Romania"
"14316","Romania"
"14317","Romania"
"14318","Romania"
"14319","Romania"
"14320","Romania"
"14321","Romania"
"14322","Romania"
"14323","Russian Federation"
"14324","Russian Federation"
"14325","Russian Federation"
"14326","Russian Federation"
"14327","Russian Federation"
"14328","Russian Federation"
"14329","Russian Federation"
"14330","Russian Federation"
"14331","Russian Federation"
"14332","Russian Federation"
"14333","Russian Federation"
"14334","Russian Federation"
"14335","Russian Federation"
"14336","Russian Federation"
"14337","Russian Federation"
"14338","Russian Federation"
"14339","Russian Federation"
"14340","Russian Federation"
"14341","Russian Federation"
"14342","Russian Federation"
"14343","Russian Federation"
"14344","Russian Federation"
"14345","Russian Federation"
"14346","Russian Federation"
"14347","Russian Federation"
"14348","Russian Federation"
"14349","Rwanda"
"14350","Rwanda"
"14401","Rwanda"
"14402","Rwanda"
"14403","Rwanda"
"14404","Saint Kitts and Nevis"
"14405","Saint Kitts and Nevis"
"14406","Saint Kitts and Nevis"
"14407","Saint Kitts and Nevis"
"14408","Saint Kitts and Nevis"
"14409","Saint Lucia"
"14410","Saint Lucia"
"14411","Saint Lucia"
"14412","Saint Lucia"
"14413","Saint Lucia"
"14414","Saint Lucia"
"14415","Saint Lucia"
"14416","Saint Lucia"
"14417","Saint Lucia"
"14418","Saint Lucia"
"14419","Saint Lucia"
"14420","Saint Lucia"
"14421","Saint Lucia"
"14422","Saint Lucia"
"14423","Saint Lucia"
"14424","Saint Lucia"
"14425","Saint Lucia"
"14426","Saint Lucia"
"14427","Saint Lucia"
"14428","Saint Lucia"
"14429","Saint Martin (French part)"
"14430","Saint Martin (French part)"
"14431","Saint Martin (French part)"
"14432","Saint Martin (French part)"
"14433","Saint Martin (French part)"
"14434","Saint Martin (French part)"
"14435","Saint Martin (French part)"
"14436","Saint Vincent and the Grenadines"
"14437","Saint Vincent and the Grenadines"
"14438","Saint Vincent and the Grenadines"
"14439","Saint Vincent and the Grenadines"
"14440","Saint Vincent and the Grenadines"
"14441","Saint Vincent and the Grenadines"
"14442","Saint Vincent and the Grenadines"
"14443","Saint Vincent and the Grenadines"
"14444","Saint Vincent and the Grenadines"
"14445","Saint Vincent and the Grenadines"
"14446","Saint Vincent and the Grenadines"
"14447","Saint Vincent and the Grenadines"
"14448","Saint Vincent and the Grenadines"
"14449","Saint Vincent and the Grenadines"
"14450","Saint Vincent and the Grenadines"
"14501","San Marino"
"14502","Saudi Arabia"
"14503","Saudi Arabia"
"14504","Saudi Arabia"
"14505","Saudi Arabia"
"14506","Saudi Arabia"
"14507","Saudi Arabia"
"14508","Saudi Arabia"
"14509","Saudi Arabia"
"14510","Saudi Arabia"
"14511","Saudi Arabia"
"14512","Saudi Arabia"
"14513","Saudi Arabia"
"14514","Saudi Arabia"
"14515","Saudi Arabia"
"14516","Saudi Arabia"
"14517","Saudi Arabia"
"14518","Saudi Arabia"
"14519","Saudi Arabia"
"14520","Saudi Arabia"
"14521","Saudi Arabia"
"14522","Saudi Arabia"
"14523","Saudi Arabia"
"14524","Saudi Arabia"
"14525","Saudi Arabia"
"14526","Saudi Arabia"
"14527","Saudi Arabia"
"14528","Saudi Arabia"
"14529","Saudi Arabia"
"14530","Saudi Arabia"
"14531","Saudi Arabia"
"14532","Saudi Arabia"
"14533","Saudi Arabia"
"14534","Saudi Arabia"
"14535","Saudi Arabia"
"14536","Saudi Arabia"
"14537","Saudi Arabia"
"14538","Saudi Arabia"
"14539","Saudi Arabia"
"14540","Saudi Arabia"
"14541","Saudi Arabia"
"14542","Saudi Arabia"
"14543","Saudi Arabia"
"14544","Saudi Arabia"
"14545","Saudi Arabia"
"14546","Saudi Arabia"
"14547","Saudi Arabia"
"14548","Saudi Arabia"
"14549","Saudi Arabia"
"14550","Saudi Arabia"
"14601","Saudi Arabia"
"14602","Saudi Arabia"
"14603","Saudi Arabia"
"14604","Saudi Arabia"
"14605","Saudi Arabia"
"14606","Saudi Arabia"
"14607","Saudi Arabia"
"14608","Saudi Arabia"
"14609","Saudi Arabia"
"14610","Saudi Arabia"
"14611","Saudi Arabia"
"14612","Saudi Arabia"
"14613","Saudi Arabia"
"14614","Saudi Arabia"
"14615","Saudi Arabia"
"14616","Saudi Arabia"
"14617","Saudi Arabia"
"14618","Saudi Arabia"
"14619","Saudi Arabia"
"14620","Saudi Arabia"
"14621","Saudi Arabia"
"14622","Saudi Arabia"
"14623","Saudi Arabia"
"14624","Saudi Arabia"
"14625","Saudi Arabia"
"14626","Senegal"
"14627","Senegal"
"14628","Senegal"
"14629","Senegal"
"14630","Senegal"
"14631","Senegal"
"14632","Senegal"
"14633","Senegal"
"14634","Senegal"
"14635","Senegal"
"14636","Senegal"
"14637","Senegal"
"14638","Senegal"
"14639","Senegal"
"14640","Senegal"
"14641","Senegal"
"14642","Senegal"
"14643","Senegal"
"14644","Senegal"
"14645","Serbia"
"14646","Serbia"
"14647","Serbia"
"14648","Serbia"
"14649","Serbia"
"14650","Serbia"
"14701","Serbia"
"14702","Serbia"
"14703","Serbia"
"14704","Serbia"
"14705","Serbia"
"14706","Serbia"
"14707","Serbia"
"14708","Serbia"
"14709","Serbia"
"14710","Serbia"
"14711","Serbia"
"14712","Serbia"
"14713","Serbia"
"14714","Serbia"
"14715","Serbia"
"14716","Serbia"
"14717","Serbia"
"14718","Serbia"
"14719","Serbia"
"14720","Serbia"
"14721","Serbia"
"14722","Serbia"
"14723","Serbia"
"14724","Serbia"
"14725","Seychelles"
"14726","Seychelles"
"14727","Seychelles"
"14728","Sierra Leone"
"14729","Sierra Leone"
"14730","Sierra Leone"
"14731","Sierra Leone"
"14732","Sierra Leone"
"14733","Sierra Leone"
"14734","Sierra Leone"
"14735","Sierra Leone"
"14736","Sierra Leone"
"14737","Singapore"
"14738","Singapore"
"14739","Singapore"
"14740","Singapore"
"14741","Singapore"
"14742","Singapore"
"14743","Singapore"
"14744","Singapore"
"14745","Singapore"
"14746","Singapore"
"14747","Singapore"
"14748","Singapore"
"14749","Singapore"
"14750","Singapore"
"14801","Singapore"
"14802","Singapore"
"14803","Singapore"
"14804","Singapore"
"14805","Singapore"
"14806","Singapore"
"14807","Singapore"
"14808","Singapore"
"14809","Singapore"
"14810","Singapore"
"14811","Singapore"
"14812","Singapore"
"14813","Singapore"
"14814","Singapore"
"14815","Singapore"
"14816","Singapore"
"14817","Singapore"
"14818","Singapore"
"14819","Singapore"
"14820","Singapore"
"14821","Singapore"
"14822","Singapore"
"14823","Singapore"
"14824","Singapore"
"14825","Singapore"
"14826","Singapore"
"14827","Singapore"
"14828","Singapore"
"14829","Singapore"
"14830","Singapore"
"14831","Singapore"
"14832","Singapore"
"14833","Singapore"
"14834","Singapore"
"14835","Singapore"
"14836","Singapore"
"14837","Singapore"
"14838","Singapore"
"14839","Singapore"
"14840","Singapore"
"14841","Singapore"
"14842","Singapore"
"14843","Singapore"
"14844","Singapore"
"14845","Singapore"
"14846","Singapore"
"14847","Singapore"
"14848","Singapore"
"14849","Singapore"
"14850","Singapore"
"14901","Singapore"
"14902","Singapore"
"14903","Singapore"
"14904","Singapore"
"14905","Singapore"
"14906","Singapore"
"14907","Singapore"
"14908","Singapore"
"14909","Singapore"
"14910","Singapore"
"14911","Singapore"
"14912","Singapore"
"14913","Singapore"
"14914","Singapore"
"14915","Singapore"
"14916","Singapore"
"14917","Singapore"
"14918","Singapore"
"14919","Singapore"
"14920","Singapore"
"14921","Singapore"
"14922","Singapore"
"14923","Singapore"
"14924","Singapore"
"14925","Singapore"
"14926","Singapore"
"14927","Singapore"
"14928","Singapore"
"14929","Singapore"
"14930","Singapore"
"14931","Singapore"
"14932","Singapore"
"14933","Singapore"
"14934","Singapore"
"14935","Singapore"
"14936","Singapore"
"14937","Singapore"
"14938","Singapore"
"14939","Singapore"
"14940","Singapore"
"14941","Singapore"
"14942","Singapore"
"14943","Singapore"
